Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
218	11:46:00.27	0.0350	20.52099	22.25	45.92	1.2	0.999336	19.8054	1.24732	773.78	0.96513	3.28	0
219	11:46:00.57	0.0370	20.52015	22.25	45.92	1.2	0.999294	19.8047	1.24732	773.78	0.96514	3.28	0
220	11:46:00.87	0.0370	20.52029	22.25	45.92	1.2	0.999300	19.8054	1.24732	773.78	0.96516	3.28	0
221	11:46:01.17	0.0365	20.52043	22.25	45.92	1.2	0.999306	19.8063	1.24736	773.80	0.96520	3.28	0
222	11:46:01.47	0.0370	20.52029	22.25	45.92	1.2	0.999300	19.8061	1.24736	773.80	0.96520	3.28	0
223	11:46:01.77	0.0360	20.52057	22.25	45.92	1.2	0.999312	19.8056	1.24732	773.78	0.96515	3.28	0
224	11:46:02.07	0.0360	20.52057	22.25	45.92	1.2	0.999318	19.8049	1.24732	773.76	0.96512	3.28	0
225	11:46:02.37	0.0365	20.52043	22.25	45.92	1.2	0.999306	19.8050	1.24732	773.78	0.96514	3.28	0
226	11:46:02.67	0.0360	20.52064	22.25	45.92	1.2	0.999318	19.8055	1.24732	773.78	0.96515	3.28	0
227	11:46:02.97	0.0370	20.52015	22.25	45.92	1.2	0.999294	19.8050	1.24732	773.78	0.96515	3.28	0
228	11:46:03.27	0.0365	20.52043	22.25	45.92	1.2	0.999306	19.8056	1.24736	773.78	0.96517	3.28	0
229	11:46:03.57	0.0375	20.52001	22.25	45.92	1.2	0.999282	19.8051	1.24732	773.78	0.96516	3.28	0
230	11:46:03.87	0.0385	20.51966	22.25	45.92	1.2	0.999270	19.8048	1.24732	773.78	0.96517	3.28	0
231	11:46:04.17	0.0365	20.52036	22.25	45.92	1.2	0.999306	19.8055	1.24732	773.78	0.96517	3.28	0
232	11:46:04.47	0.0385	20.51966	22.25	45.92	1.2	0.999270	19.8054	1.24736	773.80	0.96519	3.28	0
233	11:46:04.77	0.0365	20.52043	22.25	45.92	1.2	0.999306	19.8054	1.24732	773.78	0.96515	3.28	0
234	11:46:05.07	0.0380	20.51973	22.25	45.92	1.2	0.999276	19.8054	1.24736	773.80	0.96518	3.28	0
235	11:46:05.37	0.0395	20.51917	22.25	45.92	1.2	0.999246	19.8052	1.24736	773.80	0.96520	3.28	0
236	11:46:05.67	0.0345	20.52127	22.25	45.92	1.2	0.999348	19.8059	1.24732	773.78	0.96514	3.28	0
237	11:46:05.97	0.0385	20.51966	22.25	45.92	1.2	0.999270	19.8047	1.24732	773.78	0.96516	3.28	0
238	11:46:06.27	0.0375	20.51994	22.25	45.92	1.2	0.999282	19.8048	1.24732	773.78	0.96515	3.28	0
239	11:46:06.57	0.0355	20.52085	22.25	45.92	1.2	0.999324	19.8057	1.24732	773.78	0.96515	3.28	0
240	11:46:06.87	0.0375	20.52001	22.25	45.92	1.2	0.999288	19.8051	1.24732	773.78	0.96516	3.28	0
241	11:46:07.17	0.0355	20.52085	22.25	45.92	1.2	0.999324	19.8057	1.24732	773.78	0.96515	3.28	0
242	11:46:07.47	0.0370	20.52029	22.25	45.92	1.2	0.999300	19.8055	1.24732	773.78	0.96517	3.28	0
243	11:46:07.77	0.0355	20.52085	22.25	45.92	1.2	0.999330	19.8056	1.24732	773.78	0.96514	3.28	0
244	11:46:08.07	0.0365	20.52036	22.26	45.92	1.2	0.999306	19.8051	1.24732	773.78	0.96515	3.28	0
245	11:46:08.37	0.0380	20.51980	22.26	45.92	1.2	0.999282	19.8050	1.24732	773.78	0.96517	3.28	0
246	11:46:08.67	0.0355	20.52071	22.25	45.92	1.2	0.999318	19.8051	1.24728	773.78	0.96513	3.28	0
247	11:46:08.97	0.0370	20.52015	22.25	45.92	1.2	0.999294	19.8047	1.24732	773.76	0.96514	3.28	0
248	11:46:09.27	0.0375	20.51994	22.26	45.92	1.2	0.999288	19.8045	1.24732	773.78	0.96514	3.28	0
249	11:46:09.57	0.0370	20.52022	22.26	45.92	1.2	0.999300	19.8053	1.24732	773.78	0.96516	3.28	0
250	11:46:09.87	0.0360	20.52057	22.25	45.92	1.2	0.999312	19.8054	1.24732	773.78	0.96515	3.28	0
251	11:46:10.17	0.0375	20.51994	22.25	45.95	1.2	0.999288	19.8054	1.24732	773.80	0.96518	3.28	0
252	11:46:10.47	0.0350	20.52099	22.25	45.95	1.2	0.999336	19.8056	1.24732	773.78	0.96514	3.28	0
253	11:46:10.77	0.0375	20.51994	22.25	45.95	1.2	0.999288	19.8050	1.24732	773.78	0.96515	3.28	0
254	11:46:11.07	0.0375	20.52008	22.25	45.95	1.2	0.999288	19.8045	1.24732	773.76	0.96513	3.28	0
255	11:46:11.37	0.0385	20.51959	22.25	45.92	1.2	0.999264	19.8050	1.24736	773.78	0.96518	3.28	0
256	11:46:11.67	0.0365	20.52036	22.25	45.92	1.2	0.999300	19.8047	1.24732	773.78	0.96512	3.28	0
257	11:46:11.97	0.0355	20.52064	22.25	45.95	1.2	0.999318	19.8049	1.24728	773.78	0.96512	3.28	0
258	11:46:12.27	0.0350	20.52099	22.25	45.95	1.2	0.999336	19.8049	1.24728	773.76	0.96511	3.28	0
259	11:46:12.57	0.0375	20.51994	22.25	45.95	1.2	0.999288	19.8053	1.24736	773.78	0.96517	3.28	0
260	11:46:12.87	0.0365	20.52029	22.25	45.95	1.2	0.999300	19.8054	1.24732	773.78	0.96516	3.28	0
261	11:46:13.17	0.0365	20.52036	22.25	45.95	1.2	0.999306	19.8048	1.24732	773.76	0.96513	3.28	0
262	11:46:13.47	0.0365	20.52029	22.25	45.95	1.2	0.999300	19.8047	1.24732	773.78	0.96513	3.28	0
263	11:46:13.77	0.0375	20.52008	22.25	45.95	1.2	0.999288	19.8045	1.24732	773.76	0.96512	3.28	0
264	11:46:14.07	0.0365	20.52029	22.25	45.95	1.2	0.999300	19.8043	1.24728	773.76	0.96511	3.28	0
265	11:46:14.37	0.0375	20.52001	22.25	45.95	1.2	0.999288	19.8055	1.24736	773.78	0.96518	3.28	0
266	11:46:14.67	0.0365	20.52043	22.25	45.95	1.2	0.999312	19.8046	1.24728	773.76	0.96512	3.28	0
267	11:46:14.97	0.0365	20.52036	22.25	45.95	1.2	0.999306	19.8043	1.24728	773.76	0.96511	3.28	0
268	11:46:15.27	0.0365	20.52036	22.25	45.95	1.2	0.999306	19.8043	1.24728	773.76	0.96511	3.28	0
269	11:46:15.57	0.0370	20.52015	22.25	45.95	1.2	0.999294	19.8043	1.24728	773.76	0.96511	3.28	0
270	11:46:15.87	0.0360	20.52057	22.25	45.95	1.2	0.999312	19.8047	1.24732	773.76	0.96512	3.28	0
271	11:46:16.17	0.0355	20.52085	22.25	45.95	1.2	0.999330	19.8044	1.24728	773.76	0.96509	3.28	0
272	11:46:16.47	0.0365	20.52036	22.25	45.95	1.2	0.999306	19.8046	1.24732	773.76	0.96512	3.28	0
273	11:46:16.77	0.0355	20.52078	22.25	45.95	1.2	0.999330	19.8046	1.24728	773.76	0.96510	3.28	0
274	11:46:17.07	0.0375	20.52001	22.25	45.95	1.2	0.999288	19.8045	1.24732	773.76	0.96514	3.28	0
275	11:46:17.37	0.0360	20.52050	22.25	45.95	1.2	0.999312	19.8051	1.24732	773.78	0.96514	3.28	0
276	11:46:17.67	0.0370	20.52015	22.25	45.95	1.2	0.999294	19.8046	1.24732	773.76	0.96513	3.28	0
277	11:46:17.97	0.0380	20.51980	22.25	45.95	1.2	0.999276	19.8041	1.24732	773.76	0.96512	3.28	0
278	11:46:18.27	0.0370	20.52022	22.25	45.95	1.2	0.999300	19.8045	1.24732	773.76	0.96512	3.28	0
279	11:46:18.57	0.0370	20.52022	22.25	45.95	1.2	0.999300	19.8045	1.24732	773.76	0.96512	3.28	0
280	11:46:18.87	0.0380	20.51980	22.25	45.95	1.2	0.999276	19.8041	1.24732	773.76	0.96512	3.28	0
281	11:46:19.17	0.0350	20.52085	22.25	45.95	1.2	0.999330	19.8051	1.24732	773.76	0.96512	3.28	0
282	11:46:19.47	0.0370	20.52022	22.25	45.95	1.2	0.999300	19.8050	1.24732	773.78	0.96515	3.28	0
283	11:46:19.77	0.0365	20.52036	22.25	45.95	1.2	0.999306	19.8047	1.24732	773.76	0.96512	3.28	0
284	11:46:20.07	0.0370	20.52022	22.25	45.95	1.2	0.999300	19.8048	1.24732	773.78	0.96514	3.28	0
285	11:46:20.37	0.0340	20.52127	22.25	45.95	1.2	0.999348	19.8050	1.24728	773.76	0.96510	3.28	0
286	11:46:20.67	0.0380	20.51980	22.25	45.95	1.2	0.999276	19.8047	1.24732	773.78	0.96515	3.28	0
287	11:46:20.97	0.0360	20.52064	22.25	45.95	1.2	0.999318	19.8042	1.24728	773.74	0.96508	3.28	0
288	11:46:21.27	0.0340	20.52134	22.25	45.95	1.2	0.999354	19.8054	1.24732	773.76	0.96511	3.28	0
289	11:46:21.57	0.0345	20.52106	22.25	45.95	1.2	0.999342	19.8044	1.24728	773.76	0.96508	3.28	0
290	11:46:21.87	0.0360	20.52064	22.25	45.95	1.2	0.999318	19.8046	1.24728	773.76	0.96511	3.28	0
291	11:46:22.17	0.0370	20.52015	22.25	45.95	1.2	0.999294	19.8047	1.24732	773.76	0.96513	3.28	0
292	11:46:22.47	0.0365	20.52043	22.25	45.95	1.2	0.999312	19.8046	1.24732	773.76	0.96512	3.28	0
293	11:46:22.77	0.0365	20.52029	22.25	45.95	1.2	0.999300	19.8046	1.24732	773.76	0.96512	3.28	0
294	11:46:23.07	0.0360	20.52064	22.24	45.95	1.2	0.999318	19.8047	1.24728	773.76	0.96511	3.28	0
295	11:46:23.37	0.0385	20.51973	22.24	45.95	1.2	0.999270	19.8045	1.24732	773.78	0.96514	3.28	0
296	11:46:23.67	0.0345	20.52113	22.25	45.95	1.2	0.999342	19.8052	1.24732	773.76	0.96511	3.28	0
297	11:46:23.97	0.0380	20.51987	22.25	45.95	1.2	0.999282	19.8047	1.24732	773.78	0.96515	3.28	0
298	11:46:24.27	0.0375	20.52001	22.25	45.95	1.2	0.999288	19.8045	1.24732	773.76	0.96513	3.28	0
299	11:46:24.57	0.0375	20.52001	22.25	45.95	1.2	0.999288	19.8042	1.24732	773.76	0.96511	3.28	0
300	11:46:24.87	0.0370	20.52022	22.25	45.95	1.2	0.999300	19.8049	1.24732	773.76	0.96514	3.28	0
301	11:46:25.17	0.0375	20.52001	22.25	45.95	1.2	0.999288	19.8050	1.24732	773.78	0.96515	3.28	0
302	11:46:25.47	0.0360	20.52057	22.25	45.95	1.2	0.999312	19.8050	1.24732	773.76	0.96512	3.28	0
303	11:46:25.77	0.0375	20.51987	22.25	45.95	1.2	0.999282	19.8050	1.24732	773.78	0.96516	3.28	0
304	11:46:26.07	0.0365	20.52036	22.25	45.95	1.2	0.999306	19.8053	1.24732	773.78	0.96515	3.28	0
305	11:46:26.37	0.0390	20.51945	22.25	45.95	1.2	0.999264	19.8047	1.24732	773.78	0.96517	3.28	0
306	11:46:26.67	0.0380	20.51973	22.25	45.95	1.2	0.999276	19.8046	1.24732	773.78	0.96515	3.28	0
307	11:46:26.97	0.0360	20.52050	22.25	45.95	1.2	0.999312	19.8049	1.24732	773.76	0.96512	3.28	0
308	11:46:27.27	0.0370	20.52015	22.25	45.95	1.2	0.999294	19.8042	1.24732	773.76	0.96511	3.28	0
309	11:46:27.57	0.0355	20.52078	22.25	45.95	1.2	0.999324	19.8053	1.24732	773.78	0.96514	3.28	0
310	11:46:27.87	0.0365	20.52050	22.24	45.95	1.2	0.999306	19.8047	1.24732	773.76	0.96512	3.28	0
311	11:46:28.17	0.0375	20.52001	22.24	45.95	1.2	0.999282	19.8040	1.24728	773.76	0.96511	3.28	0
312	11:46:28.47	0.0390	20.51945	22.25	45.95	1.2	0.999264	19.8043	1.24732	773.76	0.96515	3.28	0
313	11:46:28.77	0.0380	20.51980	22.25	45.95	1.2	0.999282	19.8043	1.24732	773.76	0.96513	3.28	0
314	11:46:29.07	0.0360	20.52064	22.24	45.95	1.2	0.999318	19.8057	1.24732	773.78	0.96515	3.28	0
315	11:46:29.37	0.0385	20.51973	22.24	45.95	1.2	0.999270	19.8045	1.24732	773.78	0.96515	3.28	0
316	11:46:29.67	0.0385	20.51952	22.25	45.95	1.2	0.999264	19.8046	1.24732	773.78	0.96516	3.28	0
317	11:46:29.97	0.0385	20.51959	22.25	45.95	1.2	0.999270	19.8046	1.24732	773.78	0.96515	3.28	0
318	11:46:30.27	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8047	1.24732	773.76	0.96513	3.28	0
319	11:46:30.57	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8043	1.24728	773.74	0.96509	3.28	0
320	11:46:30.87	0.0385	20.51966	22.25	45.95	1.2	0.999270	19.8038	1.24732	773.76	0.96512	3.28	0
321	11:46:31.17	0.0350	20.52085	22.25	45.95	1.2	0.999330	19.8040	1.24728	773.74	0.96506	3.28	0
322	11:46:31.47	0.0375	20.51994	22.25	45.95	1.2	0.999282	19.8040	1.24728	773.76	0.96511	3.28	0
323	11:46:31.77	0.0365	20.52036	22.25	45.95	1.2	0.999306	19.8045	1.24732	773.76	0.96512	3.28	0
324	11:46:32.07	0.0360	20.52050	22.25	45.95	1.2	0.999312	19.8045	1.24732	773.76	0.96511	3.28	0
325	11:46:32.37	0.0360	20.52050	22.25	45.95	1.2	0.999312	19.8042	1.24728	773.76	0.96509	3.28	0
326	11:46:32.67	0.0360	20.52064	22.25	45.95	1.2	0.999318	19.8043	1.24728	773.76	0.96509	3.28	0
327	11:46:32.97	0.0360	20.52050	22.25	45.95	1.2	0.999312	19.8046	1.24728	773.76	0.96511	3.28	0
328	11:46:33.27	0.0370	20.52029	22.24	45.95	1.2	0.999300	19.8039	1.24728	773.74	0.96509	3.28	0
329	11:46:33.57	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8045	1.24732	773.76	0.96511	3.28	0
330	11:46:33.87	0.0360	20.52043	22.25	45.95	1.2	0.999312	19.8040	1.24728	773.74	0.96508	3.28	0
331	11:46:34.17	0.0370	20.52022	22.25	45.95	1.2	0.999300	19.8052	1.24732	773.78	0.96515	3.28	0
332	11:46:34.47	0.0365	20.52036	22.25	45.95	1.2	0.999306	19.8046	1.24732	773.76	0.96512	3.28	0
333	11:46:34.77	0.0345	20.52120	22.25	45.95	1.2	0.999342	19.8049	1.24728	773.76	0.96509	3.28	0
334	11:46:35.07	0.0365	20.52043	22.24	45.95	1.2	0.999306	19.8047	1.24732	773.76	0.96512	3.28	0
335	11:46:35.37	0.0365	20.52043	22.24	45.95	1.2	0.999306	19.8042	1.24728	773.74	0.96509	3.28	0
336	11:46:35.67	0.0355	20.52085	22.24	45.95	1.2	0.999324	19.8045	1.24728	773.76	0.96509	3.28	0
337	11:46:35.97	0.0365	20.52043	22.24	45.95	1.2	0.999306	19.8045	1.24728	773.76	0.96511	3.28	0
338	11:46:36.27	0.0375	20.52001	22.25	45.95	1.2	0.999288	19.8043	1.24732	773.76	0.96512	3.28	0
339	11:46:36.57	0.0360	20.52057	22.25	45.95	1.2	0.999318	19.8046	1.24732	773.76	0.96511	3.28	0
340	11:46:36.87	0.0365	20.52050	22.24	45.95	1.2	0.999306	19.8046	1.24728	773.76	0.96511	3.28	0
341	11:46:37.17	0.0355	20.52085	22.24	45.95	1.2	0.999324	19.8042	1.24728	773.74	0.96508	3.28	0
342	11:46:37.47	0.0375	20.52008	22.24	45.95	1.2	0.999288	19.8043	1.24732	773.76	0.96511	3.28	0
343	11:46:37.77	0.0370	20.52022	22.24	45.95	1.2	0.999294	19.8039	1.24728	773.74	0.96509	3.28	0
344	11:46:38.07	0.0390	20.51938	22.24	45.95	1.2	0.999252	19.8041	1.24732	773.78	0.96514	3.28	0
345	11:46:38.37	0.0355	20.52078	22.24	45.95	1.2	0.999324	19.8043	1.24728	773.76	0.96509	3.28	0
346	11:46:38.67	0.0370	20.52022	22.24	45.95	1.2	0.999294	19.8043	1.24732	773.76	0.96511	3.28	0
347	11:46:38.97	0.0365	20.52057	22.24	45.95	1.2	0.999312	19.8044	1.24728	773.76	0.96510	3.28	0
348	11:46:39.27	0.0365	20.52043	22.24	45.95	1.2	0.999306	19.8042	1.24728	773.76	0.96510	3.28	0
349	11:46:39.57	0.0370	20.52029	22.24	45.95	1.2	0.999294	19.8046	1.24732	773.76	0.96512	3.28	0
350	11:46:39.87	0.0360	20.52064	22.24	45.95	1.2	0.999318	19.8047	1.24732	773.76	0.96511	3.28	0
351	11:46:40.17	0.0385	20.51966	22.24	45.95	1.2	0.999264	19.8040	1.24732	773.76	0.96512	3.28	0
352	11:46:40.47	0.0370	20.52022	22.24	45.95	1.2	0.999294	19.8041	1.24728	773.76	0.96510	3.28	0
353	11:46:40.77	0.0380	20.51994	22.24	45.95	1.2	0.999282	19.8044	1.24732	773.76	0.96513	3.28	0
354	11:46:41.07	0.0365	20.52036	22.24	45.95	1.2	0.999300	19.8048	1.24732	773.76	0.96513	3.28	0
355	11:46:41.37	0.0345	20.52127	22.24	45.95	1.2	0.999348	19.8047	1.24728	773.76	0.96508	3.28	0
356	11:46:41.67	0.0365	20.52050	22.24	45.95	1.2	0.999306	19.8041	1.24728	773.76	0.96509	3.28	0
357	11:46:41.97	0.0375	20.52008	22.24	45.95	1.2	0.999288	19.8043	1.24732	773.76	0.96512	3.28	0
358	11:46:42.27	0.0375	20.52008	22.24	45.95	1.2	0.999288	19.8043	1.24732	773.76	0.96512	3.28	0
359	11:46:42.57	0.0360	20.52064	22.24	45.95	1.2	0.999318	19.8046	1.24728	773.76	0.96511	3.28	0
360	11:46:42.87	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8042	1.24728	773.74	0.96508	3.28	0
361	11:46:43.17	0.0365	20.52043	22.24	45.95	1.2	0.999306	19.8043	1.24728	773.76	0.96510	3.28	0
362	11:46:43.47	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8052	1.24732	773.76	0.96513	3.28	0
363	11:46:43.77	0.0365	20.52050	22.24	45.95	1.2	0.999312	19.8043	1.24728	773.76	0.96509	3.28	0
364	11:46:44.07	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8040	1.24728	773.74	0.96508	3.28	0
365	11:46:44.37	0.0375	20.52001	22.24	45.95	1.2	0.999282	19.8038	1.24728	773.76	0.96509	3.28	0
366	11:46:44.67	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8045	1.24728	773.76	0.96510	3.28	0
367	11:46:44.97	0.0385	20.51973	22.24	45.95	1.2	0.999270	19.8040	1.24732	773.76	0.96512	3.28	0
368	11:46:45.27	0.0355	20.52092	22.24	45.95	1.2	0.999330	19.8043	1.24728	773.74	0.96508	3.28	0
369	11:46:45.57	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8046	1.24728	773.76	0.96511	3.28	0
370	11:46:45.87	0.0370	20.52029	22.24	45.95	1.2	0.999300	19.8038	1.24728	773.74	0.96509	3.28	0
371	11:46:46.17	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8045	1.24728	773.74	0.96509	3.28	0
372	11:46:46.47	0.0370	20.52029	22.24	45.95	1.2	0.999300	19.8045	1.24728	773.76	0.96512	3.28	0
373	11:46:46.77	0.0380	20.51994	22.24	45.95	1.2	0.999276	19.8043	1.24732	773.76	0.96512	3.28	0
374	11:46:47.07	0.0350	20.52099	22.24	45.95	1.2	0.999330	19.8045	1.24728	773.74	0.96508	3.28	0
375	11:46:47.37	0.0375	20.52008	22.24	45.95	1.2	0.999288	19.8044	1.24732	773.76	0.96512	3.28	0
376	11:46:47.67	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8044	1.24732	773.76	0.96511	3.28	0
377	11:46:47.97	0.0375	20.52008	22.24	45.95	1.2	0.999288	19.8048	1.24732	773.78	0.96514	3.28	0
378	11:46:48.27	0.0365	20.52057	22.24	45.95	1.2	0.999312	19.8040	1.24728	773.74	0.96508	3.28	0
379	11:46:48.57	0.0370	20.52029	22.24	45.95	1.2	0.999300	19.8045	1.24732	773.76	0.96512	3.28	0
380	11:46:48.87	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8044	1.24728	773.76	0.96509	3.28	0
381	11:46:49.17	0.0360	20.52064	22.24	45.95	1.2	0.999312	19.8043	1.24728	773.74	0.96509	3.28	0
382	11:46:49.46	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8042	1.24728	773.74	0.96508	3.28	0
383	11:46:49.77	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8041	1.24728	773.76	0.96510	3.28	0
384	11:46:50.07	0.0365	20.52036	22.24	45.95	1.2	0.999300	19.8045	1.24732	773.76	0.96512	3.28	0
385	11:46:50.37	0.0355	20.52078	22.24	45.95	1.2	0.999318	19.8045	1.24728	773.76	0.96509	3.28	0
386	11:46:50.67	0.0355	20.52078	22.24	45.95	1.2	0.999324	19.8042	1.24728	773.74	0.96508	3.28	0
387	11:46:50.97	0.0385	20.51973	22.24	45.95	1.2	0.999270	19.8040	1.24732	773.76	0.96512	3.28	0
388	11:46:51.27	0.0370	20.52022	22.24	45.95	1.2	0.999294	19.8049	1.24732	773.78	0.96514	3.28	0
389	11:46:51.57	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8046	1.24732	773.76	0.96512	3.28	0
390	11:46:51.87	0.0375	20.51994	22.25	45.95	1.2	0.999288	19.8039	1.24732	773.76	0.96511	3.28	0
391	11:46:52.17	0.0355	20.52085	22.25	45.95	1.2	0.999330	19.8043	1.24728	773.76	0.96508	3.28	0
392	11:46:52.47	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8043	1.24732	773.76	0.96511	3.28	0
393	11:46:52.77	0.0350	20.52092	22.24	45.95	1.2	0.999330	19.8054	1.24732	773.76	0.96514	3.28	0
394	11:46:53.07	0.0350	20.52113	22.24	45.95	1.2	0.999336	19.8048	1.24728	773.74	0.96509	3.28	0
395	11:46:53.37	0.0380	20.51994	22.24	45.95	1.2	0.999282	19.8041	1.24732	773.76	0.96511	3.28	0
396	11:46:53.67	0.0380	20.51987	22.24	45.95	1.2	0.999276	19.8042	1.24732	773.76	0.96512	3.28	0
397	11:46:53.97	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8047	1.24732	773.76	0.96512	3.28	0
398	11:46:54.26	0.0375	20.52015	22.24	45.95	1.2	0.999288	19.8038	1.24728	773.74	0.96509	3.28	0
399	11:46:54.56	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8045	1.24728	773.74	0.96510	3.28	0
400	11:46:54.87	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8050	1.24732	773.76	0.96512	3.28	0
401	11:46:55.17	0.0360	20.52064	22.24	45.95	1.2	0.999312	19.8052	1.24732	773.78	0.96514	3.28	0
402	11:46:55.47	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8046	1.24732	773.76	0.96512	3.28	0
403	11:46:55.76	0.0385	20.51966	22.24	45.95	1.2	0.999264	19.8040	1.24732	773.76	0.96512	3.28	0
404	11:46:56.07	0.0370	20.52022	22.24	45.95	1.2	0.999294	19.8040	1.24728	773.76	0.96510	3.28	0
405	11:46:56.37	0.0380	20.51980	22.24	45.95	1.2	0.999276	19.8043	1.24732	773.76	0.96514	3.28	0
406	11:46:56.67	0.0345	20.52120	22.24	45.95	1.2	0.999342	19.8046	1.24728	773.76	0.96508	3.28	0
407	11:46:56.97	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8056	1.24732	773.78	0.96517	3.28	0
408	11:46:57.27	0.0355	20.52085	22.24	45.95	1.2	0.999324	19.8049	1.24732	773.76	0.96511	3.28	0
409	11:46:57.57	0.0380	20.51994	22.24	45.95	1.2	0.999282	19.8047	1.24732	773.76	0.96514	3.28	0
410	11:46:57.87	0.0365	20.52043	22.24	45.95	1.2	0.999306	19.8045	1.24732	773.76	0.96511	3.28	0
411	11:46:58.17	0.0360	20.52064	22.24	45.95	1.2	0.999312	19.8050	1.24732	773.76	0.96512	3.28	0
412	11:46:58.46	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8047	1.24732	773.76	0.96512	3.28	0
413	11:46:58.77	0.0370	20.52029	22.24	45.95	1.2	0.999300	19.8047	1.24732	773.76	0.96513	3.28	0
414	11:46:59.07	0.0360	20.52057	22.24	45.95	1.2	0.999312	19.8047	1.24732	773.76	0.96511	3.28	0
415	11:46:59.37	0.0370	20.52015	22.24	45.95	1.2	0.999294	19.8045	1.24732	773.76	0.96512	3.28	0
416	11:46:59.67	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8043	1.24728	773.74	0.96509	3.28	0
417	11:46:59.97	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8042	1.24728	773.74	0.96508	3.28	0
418	11:47:00.27	0.0365	20.52036	22.24	45.95	1.2	0.999300	19.8045	1.24732	773.76	0.96512	3.28	0
419	11:47:00.57	0.0380	20.51980	22.24	45.95	1.2	0.999276	19.8049	1.24732	773.78	0.96516	3.28	0
420	11:47:00.87	0.0360	20.52057	22.24	45.95	1.2	0.999312	19.8047	1.24732	773.76	0.96512	3.28	0
421	11:47:01.17	0.0370	20.52015	22.24	45.95	1.2	0.999294	19.8047	1.24732	773.78	0.96514	3.28	0
422	11:47:01.47	0.0365	20.52036	22.24	45.95	1.2	0.999300	19.8045	1.24732	773.76	0.96511	3.28	0
423	11:47:01.76	0.0355	20.52078	22.24	45.95	1.2	0.999324	19.8045	1.24728	773.76	0.96509	3.28	0
424	11:47:02.06	0.0365	20.52043	22.24	45.95	1.2	0.999306	19.8045	1.24732	773.76	0.96511	3.28	0
425	11:47:02.37	0.0380	20.51980	22.24	45.95	1.2	0.999270	19.8047	1.24732	773.78	0.96515	3.28	0
426	11:47:02.66	0.0360	20.52071	22.24	45.95	1.2	0.999318	19.8045	1.24728	773.76	0.96510	3.28	0
427	11:47:02.97	0.0360	20.52064	22.24	45.95	1.2	0.999318	19.8053	1.24732	773.78	0.96514	3.28	0
428	11:47:03.27	0.0350	20.52106	22.24	45.95	1.2	0.999336	19.8043	1.24728	773.74	0.96507	3.28	0
429	11:47:03.57	0.0370	20.52036	22.24	45.95	1.2	0.999300	19.8043	1.24728	773.76	0.96510	3.28	0
430	11:47:03.86	0.0380	20.51987	22.24	45.95	1.2	0.999276	19.8041	1.24732	773.76	0.96512	3.28	0
431	11:47:04.17	0.0375	20.52008	22.24	45.95	1.2	0.999288	19.8041	1.24728	773.76	0.96511	3.28	0
432	11:47:04.46	0.0375	20.52008	22.24	45.95	1.2	0.999288	19.8041	1.24732	773.76	0.96511	3.28	0
433	11:47:04.77	0.0370	20.52022	22.24	45.95	1.2	0.999294	19.8038	1.24728	773.74	0.96509	3.28	0
434	11:47:05.07	0.0380	20.51994	22.24	45.95	1.2	0.999282	19.8043	1.24732	773.76	0.96513	3.28	0
435	11:47:05.36	0.0355	20.52078	22.24	45.95	1.2	0.999324	19.8040	1.24728	773.74	0.96507	3.28	0
436	11:47:05.67	0.0375	20.52001	22.24	45.95	1.2	0.999282	19.8034	1.24728	773.74	0.96508	3.28	0
437	11:47:05.97	0.0355	20.52078	22.24	45.95	1.2	0.999324	19.8043	1.24728	773.74	0.96508	3.28	0
438	11:47:06.26	0.0375	20.52015	22.24	45.95	1.2	0.999288	19.8040	1.24728	773.76	0.96510	3.28	0
439	11:47:06.56	0.0380	20.51994	22.24	45.95	1.2	0.999282	19.8039	1.24732	773.76	0.96511	3.28	0
